title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
from lubbock to fort worth thanksgiving (lubbock),lubbock,http://lubbock.craigslist.org/rid/3413702405.html,i will be leaving for fort worth wednesday evening around 11pm or midnight and can expect to be in ft. worth around 4 or 5am. i've done this drive at that time of night multiple times and at normal hours dozens of times. i will be returning saturday  [...],2012-11-16T09:22:34-06:00,emailnotfound,TRUE,lubbock,2012-11-21T09:22:34-06:00,fort
going to san antonio (from lubbock),lubbock,http://lubbock.craigslist.org/rid/3355092076.html,"i will be going to san antonio for thanksgiving leaving nov. 21 around 5pm and coming back on nov 25 
if you want a ride let me know and we can arrange something ",2012-11-06T20:53:59-06:00,emailnotfound,TRUE,lubbock,2012-11-21T20:53:59-06:00,san
lubbock to albuquerque for thaksgiving weekend,lubbock,http://lubbock.craigslist.org/rid/3371759622.html,"looking for a ride from lubbock to albuquerque on 11/21 or 11/22, returning to lubbock on 11/24, 11/25, or 11/26.",2012-10-28T22:40:04-05:00,emailnotfound,FALSE,lubbock,2012-11-21T22:40:04-05:00,albuquerque
need ride to dallas area from lubbock,lubbock,http://lubbock.craigslist.org/rid/3369809037.html,"i need a ride from lubbock to dallas fort worth airport area on tuesday oct 30th, 2012. will pay for gas. email me if you are heading there, need to get there by 8pm.",2012-10-27T21:55:55-05:00,emailnotfound,FALSE,lubbock,2012-10-30T21:55:55-05:00,dallas
we need someone to drive our car behind us to arizona,lubbock,http://lubbock.craigslist.org/rid/3345030643.html,we are looking to drive to arizona tomorrow and need some to drive our car behind us on the way there. we are willing to share on gas and also to help you get to where you need to go as long as it is either on the way to phoenix or around the phoenix [...],2012-10-17T09:31:44-05:00,emailnotfound,FALSE,lubbock,2012-10-17T09:31:44-05:00,drive
matador to co (boulder co),lubbock,http://lubbock.craigslist.org/rid/3343408625.html,needing to get home will pay expenses to boulder co that is home.i am 42 easy going and looking for asap.peace !,2012-10-16T14:14:34-05:00,emailnotfound,FALSE,lubbock,2012-10-16T14:14:34-05:00,co
headed to dallas on friday (lubbock),lubbock,http://lubbock.craigslist.org/rid/3330773599.html,leaving for dallas early friday morning (around 7: 00 am.)headed to irving so if you need a lift hit me up. please send a number so we don't have to go back and forth. ill get back to you with a text. ,2012-10-10T22:56:52-05:00,emailnotfound,TRUE,lubbock,2012-10-12T22:56:52-05:00,dallas
"ride offered - lubbock to livonia on sat 10/6 (lubbock - livonia, mi zip: 48152)",lubbock,http://lubbock.craigslist.org/rid/3313882568.html,"i'm offering a ride from lubbock to livonia, michigan. 
leaving anytime between now and thanksgivingcontact through zim ride: http://zimri.de/r/484052",2012-10-03T13:14:41-05:00,emailnotfound,TRUE,lubbock,2012-10-06T13:14:41-05:00,livonia
i'm heading to austin and college station friday,lubbock,http://lubbock.craigslist.org/rid/3281673505.html,"i'm a tech student heading to austin on friday to drop off a friend and then going to college station right after. i'm leaving friday morning and returning through austin again sunday evening. i'm asking $60 round trip to split gas. if your interest, [...]",2012-09-19T05:16:13-05:00,emailnotfound,TRUE,lubbock,2012-09-21T05:16:13-05:00,austin
