title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
sw michigan area to savannah (stevensville),swmi,http://swmi.craigslist.org/rid/3375782905.html,"i am looking for a ride sometime this fall to savannah, ga, hilton head, sc, or close. i can help with gas money and am a fully insured driver. 
if you are heading that way at any time, please get in touch. 269(nine.three.zero)4152. if we need to mee [...]",2012-10-30T18:26:18-04:00,emailnotfound,FALSE,swmi,2012-10-36T18:26:18-04:00,savannah
driving to phili oct. 28th (southwest mi. to phili),swmi,http://swmi.craigslist.org/rid/3352734214.html,"i am driving from kalalamazoo or sturgis area to collegeville, pa oct. 28th so for some gas money and a little driving you can come along. 
bob",2012-10-20T14:23:49-04:00,emailnotfound,TRUE,swmi,2012-10-28T14:23:49-04:00,phili
roundtrip to chicago on thursday evenings (stevensville),swmi,http://swmi.craigslist.org/rid/3326592565.html,i drive my daugther from stevensville to chicago on thursdays. we leave around 5:00 pm and return around 9:00 pm (we reach to stevensville around 11:00 pm). we have room for up to 3 people to split the cost of gas.,2012-10-09T09:16:31-04:00,emailnotfound,TRUE,swmi,2012-10-11T09:16:31-04:00,chicago
