title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
baylor/ksu game - ride to waco (manhattan to waco),ksu,http://ksu.craigslist.org/rid/3389862467.html,i have tickets to the ksu/baylor game on the 17th. anyone want to ride/drive down together?,2012-11-05T23:21:50-06:00,emailnotfound,TRUE,ksu,2012-11-17T23:21:50-06:00,waco
ride to airport (kansas city),ksu,http://ksu.craigslist.org/rid/3367357911.html,anyone heading to the kansas city area from ksu willing to drop off at airport on saturday 11/17 in the morning? will pay gas. ,2012-10-26T18:07:16-05:00,emailnotfound,TRUE,ksu,2012-11-17T18:07:16-05:00,airport
ride needed 10/11/12   @11:30am (manhattan ks to newton ks),ksu,http://ksu.craigslist.org/rid/3326120756.html,need ride from manhattan ks to newton ks or as close as possible try to get to newton by 1:30 pm ,2012-10-08T22:02:50-05:00,emailnotfound,FALSE,ksu,2012-10-11T22:02:50-05:00,newton
