title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride to spokane wa,erie,http://erie.craigslist.org/rid/3410973596.html,i need a ride to go see my son asap,2012-11-15T03:47:11-05:00,emailnotfound,FALSE,erie,2012-11-15T03:47:11-05:00,spokane
rideshare (erie to corry),erie,http://erie.craigslist.org/rid/3398501223.html,"i am looking to share a ride from erie to corry pa. tuesday through friday. need to leave about 7 am and finishing work about 5 pm to travel back to erie! 
willing to share gas expense! carol ",2012-11-09T16:45:05-05:00,emailnotfound,TRUE,erie,2012-11-13T16:45:05-05:00,corry
car transport (eria area to fla),erie,http://erie.craigslist.org/rid/3326056451.html,"i will drive your vehicle to florida around the 22nd of october. 
i am experienced and have done this many times before. 
i am a private business owner in erie, pa and can pick-up 
in another area other than erie. 
call me to discuss details. reasona [...]",2012-10-08T22:20:05-04:00,emailnotfound,TRUE,erie,2012-10-22T22:20:05-04:00,fla
