title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
offering and looking for a ride to fargo (bassnectar),stcloud,http://stcloud.craigslist.org/rid/3376278748.html,so i am planning on going to fargo for the weekend. leaving sometime thursday afternoon but i am flexible. let me know if you want a ride or if your going as well. 320 237 6589,2012-10-30T22:00:20-05:00,emailnotfound,FALSE,stcloud,2012-10-32T22:00:20-05:00,fargo
ride to minneapolis  (st cloud),stcloud,http://stcloud.craigslist.org/rid/3323687331.html,"i am a student at scu and need a ride to minneapolis 10/12 or 10/13 and 
back to st cloud on sunday 10/14 
i pay fro gus pls eamil thanks. pls email me",2012-10-07T21:42:06-05:00,emailnotfound,FALSE,stcloud,2012-10-12T21:42:06-05:00,minneapolis
