title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
saint louis to keokuk and back again tuesday 20th and  friday 23 (saint charles/saint louis),ottumwa,http://ottumwa.craigslist.org/rid/3410726311.html,"i live in saint charles i am traveling to keokuk iowa on tuesday before thanksgiving. i am looking for someone to split gas either there or back no driving 
i am then leaving keokuk iowa on friday the 23 to come back to st charles/st louis 
if you ne [...]",2012-11-14T21:57:46-06:00,emailnotfound,TRUE,ottumwa,2012-11-20T21:57:46-06:00,keokuk
fairfield to kansas city,ottumwa,http://ottumwa.craigslist.org/rid/3378382627.html,"hello! 
i will be looking for a ride from fairfield to kansas city area sunday november 11 or in that ballpark, if thats doable, let me know, many thanks!",2012-10-31T20:58:25-05:00,emailnotfound,FALSE,ottumwa,2012-11-11T20:58:25-05:00,kansas
