title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
going to colorado (cape),semo,http://semo.craigslist.org/rid/3406589279.html,moving to colorado-looking for someone that would like to share the cost of a moving truck and gas- next month or beginning of the year.,2012-11-13T09:24:37-06:00,emailnotfound,TRUE,semo,2012-11-19T09:24:37-06:00,colorado
driving to florida,semo,http://semo.craigslist.org/rid/3378504770.html,"i have a pick up truck,going south , looking for riders ,share the fuel, pet friendly female prefered",2012-10-31T22:39:15-05:00,emailnotfound,TRUE,semo,2012-10-33T22:39:15-05:00,florida
