title,postingFrom,permalink,shortDescription,postingDate,mailToLink
offering ride to nyc on nov.13th-2:30pm sharp (suny canton),potsdam,http://potsdam.craigslist.org/rid/3378136991.html,"hey everyone, my name is joe, im a musician that will be finishing my gig at suny caonton at 2pm and i have another one in nyc at 11pm the same night! i am a 26 year old straight male and my car has a lot of space. looking for someone to split gas co [...]",2012-11-11T10:53:06-05:00,emailnotfound
anyone going nyc nov. 16 or 17? (suny potsdam),potsdam,http://potsdam.craigslist.org/rid/3380137259.html,"hello! i am trying to get to nyc or long island friday november 16th, leaving after 2pm, or saturday the 17th at any time. i can help kick in money for gas and food, and i can also provide interesting conversations. please email me if you have think  [...]",2012-11-01T17:41:41-04:00,emailnotfound
potsdam to binghamton on 11/1 (st.lawrence),potsdam,http://potsdam.craigslist.org/rid/3370411369.html,"im leaving potsdam on nov 1st in morning heading to binghamton, ny. will be returning same evening. let me know if you need a ride.",2012-10-28T11:20:15-04:00,emailnotfound
florida bound,potsdam,http://potsdam.craigslist.org/rid/3354713684.html,i am going to summerfield fl then on to jensen beach . leaving around the 26th or 27th oct. help with fuel & mabe drive some. call greg @ 518 483 1992,2012-10-21T14:01:01-04:00,emailnotfound
